input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
41,-0.949488230561415,1.1416605878106356,0.8574469732728343,1.17618342417666,-0.0419789948869945,-0.4424501218647633
0,0.0777777777777779,0.1722222222222222,1.5707963267948966,1.5707963267948966,-0.1998398960524347,0.0661424112394177
31,-0.4068631019729652,1.884400822249156,1.534654622377071,1.0592546022194596,-0.199987772161923,-0.2358124734699757
45,-0.9713519946622476,1.009551220251887,0.9968292518195252,1.3453825110403317,-0.2000000099380797,0.4422742087039041
25,-0.3747214381146358,1.8545015438299228,1.2609175853289107,1.4550263677679232,0.1999592417966224,-0.0633749955273096
42,-0.8873804569822072,1.2199206596799523,0.9500755760888236,1.1606894254744198,-0.2000000099644237,0.1696113015872853
38,-0.811968238747484,1.3836450009033714,0.7198841091084589,1.0124185215622754,-0.1999996323198907,0.1407399470393721
37,-0.7034632657479161,1.502049493691134,0.8726472538655279,0.8911407025919461,-0.1999999255168271,0.0700882106229697
28,-0.2941341118253321,2.102530640913112,1.269887737990592,1.314759654482054,0.1602777553071559,0.3683311159749905
2,0.0993307503033973,0.3782649767360436,1.530503355958734,1.5734660253280393,0.0902897765956976,-0.2096687505875605
1,-0.0560013400700895,0.2948662902690074,1.641711094477449,1.5417516848581678,-0.1871816635477139,0.3586496876896677
9,-0.0602375624777585,0.4618100975657923,2.0909047360208373,1.9627104301833516,0.1999964094214501,-0.1608742585197546
11,-0.1183071032327205,0.7559201208937039,2.0345513519488323,1.9185656541209144,0.1999548914587986,-0.3354026678093587
10,-0.1332495110369676,0.622080873529596,2.017965974163665,1.8861230473463884,0.1999744011236284,-0.3138074331254309
30,-0.4112723401745678,1.927961663752596,1.4704664638873677,1.0239220724685043,-0.1998780206873907,-0.2768401598179595
29,-0.3570615921815009,1.989064195253245,1.4807293473704313,1.2039595101200624,-0.0872755130645889,0.0771828594956371
6,0.0853298501268165,0.2747502498914471,2.044525669742624,1.617637726789578,0.0615895841915396,0.1509660040334427
46,-1.0292697256291832,0.7118760869570223,2.091747772940669,1.1396686027825391,-0.1738727542121824,-0.2369428303621426
4,0.0528474060351309,0.1940240731272745,1.883421336361442,1.4308819293708788,-0.0423168186428384,0.3094716264679143
32,-0.4499726755284048,1.8660188898262704,1.36965806881455,0.949957064203334,-0.1992050089131394,-0.449540581902661
48,-1.0308322800825187,0.7864444713348849,1.3872775911029915,1.3526924456650564,-0.2000000099671814,0.5206499346762656
47,-1.0239215285728342,0.8154647860824648,1.3346433751892786,1.374067949161779,-0.2000000099575638,0.2481965123480087
20,-0.3633317134943558,1.6291651877023994,1.3558444764643438,1.6690717578531666,-0.0197640945235255,0.1029739742559546
8,0.1000958638170146,0.453819302596037,1.6836590469491224,1.5279436324988316,0.2000000099936747,0.5639931817745231
9,-0.1005599321267559,0.6310256463353975,2.034645961472461,1.9687344364071984,0.1999133053348538,-0.3298755608822386
48,-1.0113740818601893,0.8077468444254016,1.375478514530931,1.355941979248849,-0.2000000099739374,0.5380231897006281
4,-0.0091466161952452,0.1326812407744119,2.1440531174328665,1.4190135697593085,0.0951164489333661,0.1824521711846937
25,-0.3268283730050763,2.020779910007025,1.4150670851257183,1.3050468790003216,0.0312157304605066,0.315102927727149
26,-0.3776126658336852,1.960512831878572,1.1520050579067398,1.4719757758765244,0.1999330824507578,0.0147371196285268
38,-0.7621279390829251,1.430539505407942,0.832571730078433,0.8561324526053781,-0.2000000093017935,-0.0677766795818497
36,-0.6022999187587331,1.6104995703038565,0.9816453206029276,0.8592483618102332,0.1329549442067924,-0.0817670207606329
26,-0.3391921033100421,2.069602099418993,1.2226551449349952,1.378700895058412,0.1016426511496716,0.314456832644112
20,-0.3735295513860682,1.665898127332053,1.4090236137297492,1.5990603463514723,0.064972498093617,0.0753786784849169
5,0.093660419346063,0.1219626287896838,1.9415112669256072,1.371013931604492,0.2000000099937227,0.2504731401346621
32,-0.4029598159236047,1.8648862098343213,1.4464145145055394,1.017886858130433,-0.1999999410365333,-0.3160302993745323
7,-0.1000673421443175,0.400460624954138,1.5083181663092713,1.5686407928301174,0.0786766773279545,0.554245031507277
39,-0.8314422570601686,1.371127981725792,0.8660493875530104,0.9896045936927202,-0.1999999130584019,-0.1566222624103131
12,-0.2544810032341273,0.6683367201013365,1.7775491262462475,2.0131738253368785,0.2000000099654786,-0.2843729563232753
45,-1.0202335469662904,0.8365750001247962,1.211803508423813,1.4318221198759813,-0.092958535328712,0.5211343643461064
3,-0.0080940649109456,0.0760146892502942,2.029157863059316,1.2164672604421611,0.1999540645723815,0.2549318933600335
23,-0.444640380478257,1.620435118210378,1.4038797813144068,1.580584715485106,0.1960271709525073,-0.19905302214709
11,-0.1284931849648612,0.6729822922576598,1.8605590462456325,2.080791717932673,0.1999786693595973,-0.1200229930071283
45,-1.0324361920464755,0.7802680517067011,1.40897978289542,1.3438366617277893,-0.1999999753524914,-0.0366201850043742
40,-0.8483201390280697,1.3304902262122875,0.8169683227923255,0.9950572765210236,-0.199999984761959,0.0825940948758547
29,-0.4088683394693965,1.9810159119659028,1.606704813488994,1.2189481493611054,-0.1632416287236727,-0.3741271626891966
43,-0.9881755711897954,1.0316136237053917,0.9230887229230742,1.2956697479545085,-0.2000000085896825,0.0789210308406222
3,-0.0962821547351243,0.5259724867773415,1.4880478868516205,1.431343631907775,-0.1998351376239317,0.3580245836874015
39,-0.8621128954705648,1.3026318089649396,0.6919622803714613,0.9900352870799172,-0.1999998983346887,-0.0726192119836959
1,0.0323798641170711,0.212362761437029,1.6670113811877112,1.5276401790673704,-0.1715079615027957,0.3580039594329207
5,0.0541865655431423,0.2252093885164761,2.163690217831407,1.3566861966670063,0.1999436180207648,0.243644552224774
5,0.058194468159781,0.1247408085692754,2.205603172132049,1.3964140212459384,0.1999935201639836,0.0270646931252279
