input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
30,-0.4336825473315125,2.0019738292146396,1.2310740696874003,1.4084435225511365,0.11385676,0.11213181
47,-1.010958239172024,0.7946022163961446,1.3469965356078486,1.4011757482519667,-0.18218105,0.24565879
48,-1.0280494048934852,0.7056318116233034,1.4698259281602244,1.3519541993696877,0.021074178,0.26994827
49,-1.0249704163049465,0.7183039947527287,1.60480006510881,1.3150751531295635,-0.07822003,0.2137056
0,-0.0999999999999998,0.35,1.5707963267948966,1.5707963267948966,0.009974223,0.07688984
1,-0.09996796252741061,0.35508278543661326,1.6092412481692175,1.558410493593327,-0.011940349,0.07233839
29,-0.4325916206875262,2.010283046031412,1.231042475500379,1.4068893885889782,0.11054641,0.11563139
30,-0.42256134856844224,2.0634467496553244,1.2888581688192229,1.3649136066797576,0.023010815,0.20082434
41,-0.8630121712760032,1.3086141174657897,0.9099569181588034,1.0747381943282281,-0.2559577,-0.029004037
42,-0.9174180546422461,1.196549484730183,0.8954548994686942,1.1709770725706397,-0.23752877,0.061472043
43,-0.9560642059480783,1.0894883682877325,0.9261909211662154,1.2833937171887455,-0.1971007,0.20534654
44,-0.9795862875087633,0.9962477223851437,1.0288641909745078,1.3626393508538412,-0.20782287,0.28716972
45,-0.9980015274653374,0.8942887753746382,1.1724490533259253,1.4162841450540764,-0.20853598,0.38604075
46,-1.0143134053400236,0.7897708235830435,1.3654694269087653,1.4035713362536402,-0.16986822,0.24699453
47,-1.0302079397858213,0.7071404009583495,1.4889666895058493,1.3493292940158215,0.010096706,0.26543006
48,-1.0283160579317447,0.7147938950349284,1.6216817210104804,1.3100356959034096,-0.080574565,0.19141182
0,-0.0777777777777776,0.15,1.5707963267948966,1.5707963267948966,0.024855655,0.019193918
1,-0.07775897514682747,0.1624335359409518,1.5803932855513434,1.567858841578183,0.016440734,0.020263255
2,-0.07772277093418001,0.1706715770211289,1.5905249128725867,1.5650044242962236,0.01141756,0.02472864
3,-0.07767932944332506,0.17641830734899064,1.6028892333295683,1.561522102417905,0.0040999018,0.03528039
5,-0.07773487786243552,0.17452797140100865,1.6498232121255736,1.5450736966797542,-0.033641957,0.10979961
6,-0.07834288935086176,0.15869278402199274,1.704723016419683,1.5188743673170224,-0.07909235,0.21551597
31,-0.49446397738360187,1.9048998478531163,1.2554131681707243,1.465642585465527,0.15420145,0.076148346
0,-0.0777777777777776,0.1722222222222222,1.5707963267948966,1.5707963267948966,0.024270143,-0.00081191957
1,-0.07777855499867832,0.1843573041347544,1.570390367009912,1.5709208453984564,0.023188606,-0.0051168054
2,-0.07778457318837716,0.19595213565282654,1.5678319642927985,1.5716884568322396,0.01998042,0.0045493394
6,-0.07774513369595394,0.22043823302263676,1.604840331771646,1.5598568491566507,-0.003582647,0.038234547
7,-0.0777690626630248,0.21876072584401737,1.623957605161939,1.5531498490688547,-0.011350721,0.042975456
32,-0.4861520444770484,1.7266344196182757,1.3404160002854208,1.5783830048435061,0.16686788,-0.10716416
33,-0.48477431570159707,1.8089245755916008,1.2868339205768446,1.52950638565902,0.18091103,-0.0969335
0,-0.0777777777777776,0.1944444444444444,1.5707963267948966,1.5707963267948966,0.019391887,0.004007593
1,-0.07777467797699673,0.20414064079542787,1.5728001231935362,1.570171108887626,0.015125617,0.013319194
2,-0.07776207609574745,0.21170788944826494,1.5794597203519682,1.568127737631161,0.009880932,0.022248045
6,-0.07785022407139958,0.21228108743764204,1.6448508063938956,1.5451431610385447,-0.0219514,0.05899702
7,-0.07819365618612431,0.20175002974323178,1.6743493164565901,1.530952366135852,-0.051453575,0.1257603
31,-0.4843397007036195,1.8066305464614663,1.2876602160420756,1.5300545647711805,0.18107465,-0.100244805
32,-0.4782324875611062,1.895549539837302,1.237537813433681,1.4746576209660684,0.16989334,0.042506322
0,-0.0777777777777776,0.2166666666666666,1.5707963267948966,1.5707963267948966,0.011600057,0.025048658
1,-0.07776595449001887,0.22247680327337238,1.5833206559207778,1.566782127262732,0.0044121854,0.03328748
3,-0.07777095705819195,0.22315879111609482,1.620028861859117,1.5544695570086942,-0.011532031,0.045179814
4,-0.07788665859361539,0.21759683393784895,1.6426187689092497,1.5454032550724748,-0.020314753,0.05056417
5,-0.0781943965263018,0.2078054273908289,1.6679008538511138,1.533117898293246,-0.045333542,0.10781509
31,-0.4602816213741558,1.9679579597964916,1.246671044328485,1.4170356043309658,0.10464825,0.112605795
41,-0.7321165184698534,1.455168136639829,1.0477328645673136,1.0372236854386716,-0.23600805,-0.095039114
42,-0.7910156646899695,1.3531132929511291,1.0002133073892931,1.0622563158019747,-0.25375414,-0.056644276
43,-0.8498092367889438,1.2417519796035101,0.9718911694970469,1.113449547927008,-0.25075638,-0.039630577
44,-0.8996197767782169,1.1296881514652841,0.9520758810129504,1.1991178436572163,-0.22392559,0.065687016
49,-1.0041253595635682,0.714125362136017,1.519620862850223,1.297923325997711,-0.08255695,0.22525299
0,-0.0777777777777776,0.2388888888888888,1.5707963267948966,1.5707963267948966,0.003675498,0.047341466
1,-0.07777039497872755,0.24076358854679247,1.5944670597699027,1.5630038477975245,-0.008069878,0.051137894
2,-0.07781850716061964,0.23685867024923404,1.6200360069659094,1.5538354587809584,-0.017896831,0.05639635
3,-0.07801632313446466,0.22818902338293662,1.648234182098184,1.541904686602442,-0.02824815,0.060670838
5,-0.0801907124721202,0.18823601853056368,1.7393523911621909,1.4871304182985878,-0.10211556,0.24553555
