input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,0.08273366,-0.017201945
1,-0.10004876784791437,0.1913706879530791,1.562195354202066,1.5729077364172586,0.08666906,-0.023404434
2,-0.10017713905126951,0.23471852049154818,1.5504931370404105,1.5742926515610807,0.08969436,-0.028136268
3,-0.10034299692023896,0.279587077964839,1.536425002911363,1.5743412593855286,0.071575895,0.0007850379
4,-0.10039005462279449,0.3153510026444258,1.5368175218489508,1.569977571809682,0.06066882,0.027239442
5,-0.10025640898571886,0.3456456810558976,1.5504372427847724,1.5631379656409812,0.060637966,0.029816493
6,-0.09994000149850517,0.37595869526352305,1.5653454894807677,1.5579192511660755,0.06403054,0.034197196
7,-0.0994610373044351,0.40799542942533085,1.582444087662969,1.5541466049315449,0.0709119,0.035620913
8,-0.09883793423773791,0.44348747281198014,1.600254544117723,1.5527167956939036,0.08046568,0.03412725
9,-0.09813817745922439,0.4837466092357953,1.6173181692746024,1.5544594099669997,0.07950254,0.040544793
10,-0.097535431147851,0.5235357989045224,1.6375905657794814,1.5572256533739806,0.07780087,0.0370104
11,-0.09710186123941311,0.5624468617042,1.6560957665231566,1.5623719267090466,0.072580114,0.06890301
12,-0.09681751944710643,0.5988928796912896,1.6905472698297839,1.5642766414014826,0.079316005,0.106962524
13,-0.09658284719446429,0.6388981224928392,1.7440285320070128,1.5667185956209373,0.10211702,0.15189415
14,-0.09660416555716984,0.6904062096658999,1.8199756080892424,1.5775713393563797,0.10873219,0.18419649
15,-0.09747498392627243,0.7451848204123155,1.9120738516238074,1.5980200137522147,0.14013791,0.1370737
16,-0.10111516779138827,0.8137091052045956,1.9806106994536261,1.6503670086283284,0.18074921,0.057703435
17,-0.11165077104491232,0.9001532169209541,2.009462417164121,1.7310837155883039,0.19702482,-0.06748292
18,-0.13101663098640234,0.993549255656257,1.975720957913671,1.8128942593776467,0.19035834,-0.1248423
19,-0.15623893229721367,1.0840857060931548,1.9132998074081282,1.8659008317883463,0.18945856,-0.12462492
20,-0.1849596640636968,1.1743038347299553,1.8509873459723334,1.8876612308990872,0.19022812,-0.1118422
21,-0.21468114272999503,1.2648136355852393,1.7950662458923201,1.8856517462957265,0.1769743,-0.10797553
22,-0.2415547430878848,1.3491700373756075,1.7410784820702414,1.8708268135942834,0.14933355,-0.10692938
23,-0.26298637721712487,1.4206626349785432,1.6876137937095503,1.8518289335204177,0.14946102,-0.11492081
24,-0.2827782225533452,1.4925288042514346,1.6301533887770514,1.825917812222138,0.15078378,-0.11808832
25,-0.3005389565979776,1.5653619806195382,1.5711092288282256,1.7929447973321462,0.15257283,-0.118637964
26,-0.31577505980073,1.6394078617119205,1.5117902467635016,1.7536537076033483,0.1484976,-0.12161957
27,-0.32763520119220735,1.7118613897822323,1.450980463125978,1.7116578120635824,0.14212255,-0.12226687
28,-0.3359913717373627,1.781474770702902,1.389847026267324,1.6681553419448032,0.1398375,-0.14754839
29,-0.34123253508412904,1.8503267612533834,1.3160728300598006,1.6242037405133016,0.13601711,-0.17722146
30,-0.3433446142017468,1.9174869637527192,1.2274620989945273,1.5785942763096557,0.13906491,-0.18058948
31,-0.3420314995017406,1.985568386618915,1.137167357900415,1.5230364259728952,0.15206674,-0.12616806
32,-0.3358218031064332,2.0582369028208265,1.0740833292391638,1.4485698233969155,0.17417678,0.09818615
33,-0.3214882279637353,2.1387177742610186,1.123176404335771,1.3482295409836578,0.09317733,0.3078866
34,-0.3100527976207116,2.1817138138812324,1.2771197045829634,1.2801266172011565,-0.20907435,0.10859336
35,-0.34122229650454816,2.082256414415315,1.3314163843777518,1.2490927621464694,-0.12672944,0.102006145
36,-0.36206549734538745,2.02368908389095,1.3824194567885737,1.2052641324938964,-0.09944734,0.089884855
37,-0.3801014208005496,1.9797912716930408,1.4273618842151503,1.1538501516214528,-0.11838117,-0.017680496
38,-0.40450322439775593,1.928425719948115,1.4185216362264494,1.0991772921917766,-0.12515259,-0.13148932
39,-0.43367693541367125,1.8741517159068029,1.3527769754317145,1.0568171155107222,-0.12523443,-0.17403887
40,-0.4652887186291756,1.8200238720841844,1.2657575393703322,1.0297218362996945,-0.16253743,-0.034132525
41,-0.5080353352407118,1.7536027933248077,1.2486912767079215,0.9660229068176308,-0.14823826,-0.18237425
42,-0.5511836019087992,1.6934698720812753,1.157504149773393,0.9331969942455839,-0.14108802,-0.17655484
