input_index,input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0
0,-0.0999999999999998,0.15,1.5707963267948966,1.5707963267948966,0.08273366,-0.017201945
1,-0.10004876784791437,0.1913706879530791,1.562195354202066,1.5729077364172586,0.08666906,-0.023404434
3,-0.10034299692023896,0.279587077964839,1.536425002911363,1.5743412593855286,0.071575895,0.0007850379
4,-0.10039005462279449,0.3153510026444258,1.5368175218489508,1.569977571809682,0.06066882,0.027239442
5,-0.10025640898571886,0.3456456810558976,1.5504372427847724,1.5631379656409812,0.060637966,0.029816493
7,-0.0994610373044351,0.40799542942533085,1.582444087662969,1.5541466049315449,0.0709119,0.035620913
8,-0.09883793423773791,0.44348747281198014,1.600254544117723,1.5527167956939036,0.08046568,0.03412725
9,-0.09813817745922439,0.4837466092357953,1.6173181692746024,1.5544594099669997,0.07950254,0.040544793
31,-0.3420314995017406,1.985568386618915,1.137167357900415,1.5230364259728952,0.15206674,-0.12616806
0,-0.0999999999999998,0.1722222222222222,1.5707963267948966,1.5707963267948966,0.08510298,-0.020993069
1,-0.10006085730340576,0.21477941761053443,1.5602997923877577,1.5733478539516064,0.08892825,-0.027192697
2,-0.10021497545383587,0.2592614956369969,1.5467034439232688,1.5748023720365003,0.08433051,-0.019694626
3,-0.10036108935235703,0.3014361029471709,1.536856130757604,1.5735186507018903,0.06709845,0.014224783
4,-0.1003521671577659,0.3349484190952765,1.543968522050653,1.5677813497892645,0.060936615,0.029973969
5,-0.10015875981746591,0.3653934623378241,1.5589555064823966,1.561467757275621,0.063335076,0.033231944
6,-0.09978347398669536,0.3970708701643628,1.575571478405271,1.5568069145335914,0.06844351,0.035333604
7,-0.09925362161685361,0.4313248275947066,1.5932382802155356,1.5542367701673594,0.08038175,0.03816554
8,-0.09858217669722993,0.4715547471882498,1.6123210499670844,1.5544013676701904,0.08092663,0.0354736
9,-0.09797085197054312,0.5120423942611213,1.630057849982057,1.557328703942888,0.07916586,0.03685145
10,-0.09751866562962504,0.5516431801635571,1.648483575382505,1.5617363829799724,0.074516565,0.058531582
29,-0.3428869290408149,1.9011574141095302,1.249837310114179,1.5902694219793945,0.13767496,-0.18209542
30,-0.3424796019658165,1.968769777625295,1.1587895984437804,1.5377496762189928,0.14462587,-0.16688864
0,-0.0999999999999998,0.1944444444444444,1.5707963267948966,1.5707963267948966,0.087585345,-0.024776414
1,-0.10007345932908852,0.23824500234072563,1.5584081197765212,1.57377658723878,0.091261245,-0.03097558
3,-0.1003724588075187,0.3226326042494906,1.538658962645803,1.572424945059487,0.06315927,0.0270724
4,-0.10030827136185864,0.35417137772018803,1.552195162573133,1.5654580965689364,0.06281455,0.03221564
5,-0.10004672409367259,0.3855732535657609,1.5683029825475554,1.5598566420328543,0.06682137,0.035628393
8,-0.09840408469490937,0.49888714717381644,1.6206724802639823,1.5576181808529697,0.07940823,0.043507725
9,-0.0979196461644166,0.5386406425492192,1.642426342764173,1.5600307702452048,0.07660863,0.047377884
10,-0.09757397625324199,0.5769978233676253,1.666115284958158,1.5639600103315257,0.07315412,0.07927987
11,-0.09733885065170707,0.6137826958495096,1.7057552198555808,1.565625059029835,0.08939803,0.11728911
29,-0.3431389761406586,1.9488768679456954,1.1852144385364394,1.5543406596753961,0.1416506,-0.17825745
30,-0.33994540005648866,2.0177999000918754,1.0960857133057456,1.4934884438525884,0.16964157,-0.031716302
0,-0.0999999999999998,0.2166666666666666,1.5707963267948966,1.5707963267948966,0.09006767,-0.0285597
1,-0.1000865316779679,0.2617109001269073,1.556516476967607,1.5741959068056341,0.09237127,-0.031772316
2,-0.100281997639503,0.3079214155155334,1.5406303192165236,1.5754174368701706,0.070715636,0.010437563
3,-0.10034957043524353,0.34324823922174724,1.5458491007473807,1.5702058548942357,0.0631737,0.030451
4,-0.10022269655865668,0.37481108482194386,1.5610746006157736,1.5637293247121484,0.065843776,0.036131263
5,-0.0999002545570167,0.40774570565789015,1.5791402320053916,1.558706502136159,0.07298429,0.0373531
9,-0.09796687185536372,0.566399629054735,1.6526542017844061,1.5649514062322023,0.07583703,0.06455957
10,-0.0977760721403583,0.6044471569353206,1.6849339875069003,1.5672456728230941,0.08191083,0.09770733
11,-0.0976714639737392,0.645678844070895,1.7337876530971865,1.570321710493473,0.10680352,0.13293743
12,-0.09792758267094825,0.6993621510970772,1.8002563687649111,1.5824404069979032,0.11287126,0.17301194
29,-0.33887196063827074,1.9911740083575884,1.130317342528377,1.520578630133127,0.15701732,-0.09886761
